,match_id,chat,toxicity,toxicity_context,estimated_rank_universal,duration,game_mode_str,radiant_score,dire_score,radiant_win,start_time,region_str,lobby_type_str,account_id,player_slot,name,rating,rank_universal,party_size,hero_id,is_radiant,winner,kills_per_minute,deaths_per_minutes,assists,gold_per_minute,hero_healing_per_minute,pings,buyback_count_per_minute,buyback_before_20,language,correct_chat,toxicity_context_2
0,8507440022,,,,18.0,3368,game_mode_all_draft,64,55,True,1760256957,STOCKHOLM,lobby_type_ranked,429661317,5,gavrik1712,,,1,62,False,0,0.1247030878859857,0.2137767220902612,0.5700712589073634,43.23634204275535,138.34916864608076,6.0,0.0178147268408551,False,,,
0,8507440022,Бкб забыл нажать (. gg not carry,0.3065318167209625,0.3065318167209625,18.0,3368,game_mode_all_draft,64,55,True,1760256957,STOCKHOLM,lobby_type_ranked,122351366,6,t8ch,,19.0,1,7,False,0,0.4097387173396674,0.178147268408551,0.3741092636579572,17.44061757719715,0.0,20.0,0.0356294536817102,False,ru,Кб забыл нажать (. Gg not carry,0.021101588383316994
0,8507440022,,,,18.0,3368,game_mode_all_draft,64,55,True,1760256957,STOCKHOLM,lobby_type_ranked,899927931,7,RoseDONAR,,,1,9,False,0,0.1603325415676959,0.2315914489311163,0.4275534441805225,30.53444180522565,0.0,10.0,0.0178147268408551,False,,,
0,8507440022,,,,18.0,3368,game_mode_all_draft,64,55,True,1760256957,STOCKHOLM,lobby_type_ranked,104286703,8,ВежливыеЛюди🤙💀,,18.0,1,129,False,0,0.0890736342042755,0.1425178147268408,0.5700712589073634,26.205463182897866,31.995249406175773,5.0,0.0356294536817102,False,,,
0,8507440022,,,,18.0,3368,game_mode_all_draft,64,55,True,1760256957,STOCKHOLM,lobby_type_ranked,331292671,9,Скороход1337,,19.0,1,26,False,0,0.1959619952494061,0.3741092636579572,0.3562945368171021,8.657957244655583,0.0,6.0,0.0356294536817102,False,,,
0,8507439838,,,,33.0,1879,game_mode_all_draft,20,42,False,1760256947,AUSTRIA,lobby_type_ranked,194771075,0,Mr.Pickles,,34.0,1,128,True,0,0.0957956359765832,0.351250665247472,0.2235231506120276,21.745609366684405,6.386375731772219,10.0,0.0,False,,,
0,8507439838,,,,33.0,1879,game_mode_all_draft,20,42,False,1760256947,AUSTRIA,lobby_type_ranked,124603180,1,chAngE-,,32.0,1,39,True,0,0.031931878658861,0.0638637573177221,0.1596593932943054,36.657796700372536,0.0,10.0,0.0,False,,,
0,8507439838,4v5. unluck. gl. rep qop pls,0.9267967343330384,0.9267967343330384,33.0,1879,game_mode_all_draft,20,42,False,1760256947,AUSTRIA,lobby_type_ranked,868267554,2,Alabama Skull,,33.0,1,70,True,0,0.2554550292708887,0.1596593932943054,0.031931878658861,34.9654071314529,0.0,3.0,0.0,False,ca,4v5. Unluck. Gl. rep qop pls,0.5001528859138489
0,8507439838,,,,33.0,1879,game_mode_all_draft,20,42,False,1760256947,AUSTRIA,lobby_type_ranked,90166424,3,Влад Кадони Срал в Ладони,,33.0,1,28,True,0,0.1596593932943054,0.3193187865886109,0.2235231506120276,37.04097924427887,0.0,9.0,0.031931878658861,False,,,
0,8507439838,,,,33.0,1879,game_mode_all_draft,20,42,False,1760256947,AUSTRIA,lobby_type_ranked,880960956,4,I fucked up my life,,34.0,1,9,True,0,0.0957956359765832,0.4470463012240553,0.3193187865886109,8.845130388504524,7.663650878126663,27.0,0.031931878658861,False,,,
0,8507439838,,,,33.0,1879,game_mode_all_draft,20,42,False,1760256947,AUSTRIA,lobby_type_ranked,913999984,5,sad.life,,34.0,1,11,False,1,0.1277275146354443,0.1915912719531665,0.2235231506120276,28.70675891431613,0.0,3.0,0.0,False,,,
0,8507439838,,,,33.0,1879,game_mode_all_draft,20,42,False,1760256947,AUSTRIA,lobby_type_ranked,11997657,6,Ånus,,34.0,1,14,False,1,0.2235231506120276,0.1277275146354443,0.6705694518360831,16.476849387972326,0.0,7.0,0.0,False,,,
0,8507439838,Haha. gl next,0.0243879631161689,0.0243879631161689,33.0,1879,game_mode_all_draft,20,42,False,1760256947,AUSTRIA,lobby_type_ranked,56847585,7,Klaern,,36.0,1,86,False,1,0.4789781798829164,0.031931878658861,0.6705694518360831,67.15274081958489,0.0,13.0,0.0,False,so,Haha. Gl next,0.023326313123106956
0,8507439838,,,,33.0,1879,game_mode_all_draft,20,42,False,1760256947,AUSTRIA,lobby_type_ranked,910268940,8,WARD Stalker,,32.0,1,112,False,1,0.1596593932943054,0.1596593932943054,0.6705694518360831,68.68547099521022,748.6109632783396,13.0,0.031931878658861,False,,,
0,8507439838,haha ursa. magic bara funny build,0.0110923843458294,0.0110923843458294,33.0,1879,game_mode_all_draft,20,42,False,1760256947,AUSTRIA,lobby_type_ranked,1409353708,9,Len,,,1,71,False,1,0.351250665247472,0.1277275146354443,0.5109100585417775,40.93666844065992,12.772751463544438,10.0,0.0,False,so,"haha, ursa. Magic bara funny build",0.012304742820560932
0,8507439680,,,,25.0,3689,game_mode_all_draft,48,81,False,1760256942,SINGAPORE,lobby_type_ranked,1424570760,0,po5 player,,,1,2,True,0,0.0975874220656004,0.4066142586066685,0.1951748441312008,12.930333423692057,2.0330712930333426,56.0,0.0325291406885334,False,,,
0,8507439680,gg,0.1581147462129593,0.1581147462129593,25.0,3689,game_mode_all_draft,48,81,False,1760256942,SINGAPORE,lobby_type_ranked,385686984,1,BlueFlaw,,25.0,2,6,True,0,0.3903496882624017,0.1789102737869341,0.1301165627541339,15.386283545676337,0.0,48.0,0.0325291406885334,False,tl,gg,0.15811455249786377
0,8507439680,axe farm ur dagger,0.8592890501022339,0.8592890501022339,25.0,3689,game_mode_all_draft,48,81,False,1760256942,SINGAPORE,lobby_type_ranked,845808456,2,VJANDEP_OTOP,,,2,74,True,0,0.0325291406885334,0.2277039848197343,0.3415559772296015,11.743019788560586,5.204662510165356,27.0,0.0,False,so,Axe farm ur dagger,0.9432319402694702
0,8507439680,,,,25.0,3689,game_mode_all_draft,48,81,False,1760256942,SINGAPORE,lobby_type_ranked,460126018,3,特斯拉,,21.0,1,102,True,0,0.0325291406885334,0.3252914068853347,0.2764976958525346,14.068853347790728,4.716725399837355,3.0,0.0,False,,,
0,8507439680,,,,25.0,3689,game_mode_all_draft,48,81,False,1760256942,SINGAPORE,lobby_type_ranked,1601591618,4,ocakess,,,1,7,True,0,0.1789102737869341,0.1789102737869341,0.2927622661968013,48.01301165627542,0.0,44.0,0.0162645703442667,False,,,
0,8507439680,,,,25.0,3689,game_mode_all_draft,48,81,False,1760256942,SINGAPORE,lobby_type_ranked,120878101,5,Salazar,,20.0,1,51,False,1,0.1789102737869341,0.1789102737869341,0.6343182434264029,56.551911087015455,26.999186771482787,83.0,0.0162645703442667,False,,,
0,8507439680,,,,25.0,3689,game_mode_all_draft,48,81,False,1760256942,SINGAPORE,lobby_type_ranked,394620564,6,RTX 3060 Ti,,,2,64,False,1,0.1951748441312008,0.1301165627541339,0.5529953917050692,69.97018162103551,15.85795608566007,7.0,0.0162645703442667,False,,,
0,8507439680,,,,25.0,3689,game_mode_all_draft,48,81,False,1760256942,SINGAPORE,lobby_type_ranked,337330863,7,SmokeBomb69,,40.0,2,93,False,1,0.4716725399837354,0.1463811330984006,0.2602331255082678,51.28219029547303,0.0,15.0,0.0,False,,,
0,8507439680,,,,25.0,3689,game_mode_all_draft,48,81,False,1760256942,SINGAPORE,lobby_type_ranked,483650668,8,Santino Marella,,,2,44,False,1,0.309026836541068,0.1463811330984006,0.2764976958525346,138.46028734074275,0.0,61.0,0.0162645703442667,False,,,
0,8507439680,,,,25.0,3689,game_mode_all_draft,48,81,False,1760256942,SINGAPORE,lobby_type_ranked,57454259,9,Malz_32,,21.0,2,42,False,1,0.1463811330984006,0.1951748441312008,0.4554079696394686,54.33992952019518,0.0,84.0,0.0162645703442667,False,,,
0,8507439480,,,,16.0,1564,game_mode_turbo,20,40,False,1760256907,STOCKHOLM,lobby_type_normal,410062278,0,Emulsión,,,2,35,True,0,0.1918158567774936,0.268542199488491,0.268542199488491,102.3529411764706,0.0,1.0,0.0,False,,,
0,8507439480,,,,16.0,1564,game_mode_turbo,20,40,False,1760256907,STOCKHOLM,lobby_type_normal,164181600,1,НЕЗНАЮЩИЙ ПОБЕД,,,2,74,True,0,0.0383631713554987,0.5370843989769821,0.268542199488491,39.24552429667519,0.0,3.0,0.0,False,,,
0,8507439480,,,,16.0,1564,game_mode_turbo,20,40,False,1760256907,STOCKHOLM,lobby_type_normal,1579380935,2,Арина,,,1,9,True,0,0.1150895140664961,0.1534526854219949,0.1918158567774936,19.718670076726344,0.0,12.0,0.0383631713554987,False,,,
0,8507439480,,,,16.0,1564,game_mode_turbo,20,40,False,1760256907,STOCKHOLM,lobby_type_normal,212549031,3,sadЖУЛИК,,16.0,2,25,True,0,0.3069053708439898,0.268542199488491,0.1534526854219949,38.28644501278772,0.0,5.0,0.0,False,,,
0,8507439480,маму твою если ток,0.0178213752806186,0.0178213752806186,16.0,1564,game_mode_turbo,20,40,False,1760256907,STOCKHOLM,lobby_type_normal,1263005055,4,sad52 NGG,,,2,1,True,0,0.1150895140664961,0.3069053708439898,0.2301790281329923,82.05882352941177,0.0,17.0,0.0,False,uk,Маму твою если ток,0.0465027391910553
0,8507439480,,,,16.0,1564,game_mode_turbo,20,40,False,1760256907,STOCKHOLM,lobby_type_normal,1075483305,5,kiitzu,,,2,41,False,1,0.5370843989769821,0.1918158567774936,0.4219948849104859,177.58312020460357,0.0,,0.0,False,,,
0,8507439480,,,,16.0,1564,game_mode_turbo,20,40,False,1760256907,STOCKHOLM,lobby_type_normal,1917584091,6,O.G_Thug-Boy,,,2,97,False,1,0.268542199488491,0.1918158567774936,0.9207161125319692,85.66496163682865,0.0,8.0,0.0,False,,,
0,8507439480,Такой  трус на миране. И ты еще типаешь?,0.0279467180371284,0.0279467180371284,16.0,1564,game_mode_turbo,20,40,False,1760256907,STOCKHOLM,lobby_type_normal,819661129,7,ersno448,,,1,105,False,1,0.2301790281329923,0.1150895140664961,0.4219948849104859,220.97186700767264,0.0,1.0,0.0,False,ru,Такой трус на Миране. И ты еще теплишь?,0.5860130190849304
0,8507439480,,,,16.0,1564,game_mode_turbo,20,40,False,1760256907,STOCKHOLM,lobby_type_normal,163745499,8,Yeball Stone,,17.0,2,62,False,1,0.2301790281329923,0.1534526854219949,0.4219948849104859,108.91304347826087,0.0,12.0,0.0,False,,,
0,8507439480,,,,16.0,1564,game_mode_turbo,20,40,False,1760256907,STOCKHOLM,lobby_type_normal,1127817493,9,ЧВК Бабочка,,,2,53,False,1,0.1918158567774936,0.1150895140664961,0.6138107416879796,26.815856777493607,17.263427109974426,3.0,0.0,False,,,
0,8507439475,,,,29.0,2704,game_mode_captains_mode,49,32,True,1760256999,STOCKHOLM,lobby_type_practice,1015643452,0,try to kill me,,19.0,10,21,True,1,0.1775147928994082,0.0665680473372781,0.2884615384615384,108.19526627218934,2.440828402366864,4.0,0.0,False,,,
0,8507439475,го,0.8560633659362793,0.8560633659362793,29.0,2704,game_mode_captains_mode,49,32,True,1760256999,STOCKHOLM,lobby_type_practice,255041757,1,Прыткий Гандон,,30.0,10,97,True,1,0.0665680473372781,0.2884615384615384,0.621301775147929,114.65236686390531,0.0,22.0,0.022189349112426,False,ru,го,0.8560635447502136
0,8507439475,ойойой. ты куджа. ?. тебя кто спрашитвалд. ПП,0.2354093492031097,0.2354093492031097,29.0,2704,game_mode_captains_mode,49,32,True,1760256999,STOCKHOLM,lobby_type_practice,1016649031,2,mne vashe pox,,30.0,10,49,True,1,0.2662721893491124,0.0665680473372781,0.1997041420118343,45.55473372781065,0.0,9.0,0.0,False,ru,Йогой. Ты куда. ? Тебя кто спрашивал. ПП,0.01708970032632351
0,8507439475,,,,29.0,2704,game_mode_captains_mode,49,32,True,1760256999,STOCKHOLM,lobby_type_practice,381390737,3,толясик,,14.0,10,105,True,1,0.3550295857988165,0.1775147928994082,0.4215976331360946,6.457100591715976,0.0,21.0,0.022189349112426,True,,,
0,8507439475,у вас ммр в 3 раза болЬше ребята чилл,0.0387229695916175,0.0387229695916175,29.0,2704,game_mode_captains_mode,49,32,True,1760256999,STOCKHOLM,lobby_type_practice,298429795,4,FriendlyMatvey52,,29.0,10,16,True,1,0.1997041420118343,0.1109467455621301,0.3772189349112426,70.20710059171597,0.0,29.0,0.0,False,ru,У вас мир в 3 раза больше ребята белл,0.008163072168827057
0,8507439475,ну зачем  так делать то. тише будь. да не пиши ты gg,0.8847730159759521,0.8847730159759521,29.0,2704,game_mode_captains_mode,49,32,True,1760256999,STOCKHOLM,lobby_type_practice,1121625261,5,qqq,,35.0,10,11,False,0,0.2218934911242603,0.2440828402366864,0.1331360946745562,20.236686390532544,0.0,7.0,0.0,False,ru,Ну зачем так делать то. Тише будь. Да не пиши ты gg,0.5370959639549255
0,8507439475,),0.0613290518522262,0.0613290518522262,29.0,2704,game_mode_captains_mode,49,32,True,1760256999,STOCKHOLM,lobby_type_practice,1040769990,6,Адидас поэт,,40.0,10,7,False,0,0.2440828402366864,0.1553254437869822,0.1997041420118343,19.90384615384616,0.0,21.0,0.0,False,,,
0,8507439475,,,,29.0,2704,game_mode_captains_mode,49,32,True,1760256999,STOCKHOLM,lobby_type_practice,378669710,7,Eblo,,40.0,10,84,False,0,0.0887573964497041,0.2884615384615384,0.3328402366863905,29.400887573964496,0.0,10.0,0.0,False,,,
0,8507439475,,,,29.0,2704,game_mode_captains_mode,49,32,True,1760256999,STOCKHOLM,lobby_type_practice,170998965,8,Альтушка 3 размер,,36.0,10,34,False,0,0.044378698224852,0.1775147928994082,0.2662721893491124,69.38609467455622,153.46153846153845,16.0,0.022189349112426,False,,,
0,8507439475,,,,29.0,2704,game_mode_captains_mode,49,32,True,1760256999,STOCKHOLM,lobby_type_practice,1055851469,9,амням,,19.0,10,128,False,0,0.0887573964497041,0.2218934911242603,0.1997041420118343,10.2292899408284,2.7736686390532546,2.0,0.0,False,,,
0,8507439339,лиона смешно . за 1 удар,0.0563063621520996,0.0563063621520996,32.0,1806,game_mode_all_draft,45,14,True,1760256922,STOCKHOLM,lobby_type_ranked,445470062,0,Trashkorp,,36.0,2,42,True,1,0.26578073089701,0.0996677740863787,0.3654485049833887,69.70099667774086,0.0,5.0,0.0,False,mk,Лиона смешно. За 1 удар,0.018468033522367477
0,8507439339,,,,32.0,1806,game_mode_all_draft,45,14,True,1760256922,STOCKHOLM,lobby_type_ranked,211868373,1,Plan B,,30.0,2,86,True,1,0.1993355481727574,0.0996677740863787,0.4983388704318937,65.68106312292359,0.0,6.0,0.0,False,,,
0,8507439339,,,,32.0,1806,game_mode_all_draft,45,14,True,1760256922,STOCKHOLM,lobby_type_ranked,236354595,2,666Problems,,35.0,1,36,True,1,0.4318936877076412,0.0332225913621262,0.4318936877076412,10.79734219269103,513.0897009966777,11.0,0.0,False,,,
0,8507439339,,,,32.0,1806,game_mode_all_draft,45,14,True,1760256922,STOCKHOLM,lobby_type_ranked,448026298,3,По рофлу обитаю,,27.0,2,136,True,1,0.5647840531561462,0.132890365448505,0.3986710963455149,7.574750830564784,2.39202657807309,1.0,0.0332225913621262,False,,,
0,8507439339,мда,0.0586288310587406,0.0586288310587406,32.0,1806,game_mode_all_draft,45,14,True,1760256922,STOCKHOLM,lobby_type_ranked,307452001,4,УСТАЛ,,34.0,2,102,True,1,0.0,0.0996677740863787,0.9302325581395348,49.8671096345515,497.1428571428572,5.0,0.0,False,ru,мда,0.05862877890467644
0,8507439339,,,,32.0,1806,game_mode_all_draft,45,14,True,1760256922,STOCKHOLM,lobby_type_ranked,10465755,5,badwater,,33.0,2,39,False,0,0.132890365448505,0.1993355481727574,0.0996677740863787,19.867109634551493,0.0,12.0,0.0,False,,,
0,8507439339,,,,32.0,1806,game_mode_all_draft,45,14,True,1760256922,STOCKHOLM,lobby_type_ranked,119739517,6,Schizophrenia(autism),,26.0,2,119,False,0,0.0664451827242525,0.1993355481727574,0.1661129568106312,34.61794019933555,0.0,2.0,0.0,False,,,
0,8507439339,,,,32.0,1806,game_mode_all_draft,45,14,True,1760256922,STOCKHOLM,lobby_type_ranked,293167893,7,Mrs Daria,,36.0,2,6,False,0,0.0996677740863787,0.2325581395348837,0.1661129568106312,24.119601328903656,0.0,5.0,0.0,False,,,
0,8507439339,,,,32.0,1806,game_mode_all_draft,45,14,True,1760256922,STOCKHOLM,lobby_type_ranked,124211539,8,чупапимуняня,,33.0,2,26,False,0,0.0332225913621262,0.5647840531561462,0.2325581395348837,19.036544850498338,6.378737541528239,7.0,0.0,False,,,
0,8507439339,no carry no win gg,0.18349389731884,0.18349389731884,32.0,1806,game_mode_all_draft,45,14,True,1760256922,STOCKHOLM,lobby_type_ranked,837554589,9,MK77,,32.0,1,104,False,0,0.132890365448505,0.2990033222591362,0.1661129568106312,23.056478405315616,2.39202657807309,20.0,0.0332225913621262,False,en,No carry no win gg,0.17876718938350677
0,8507439098,,,,27.0,1677,game_mode_all_draft,55,13,True,1760256896,SINGAPORE,lobby_type_ranked,1769152856,0,OP,,,3,129,True,1,0.1788908765652951,0.035778175313059,0.6440071556350626,48.26475849731664,27.01252236135957,6.0,0.0,False,,,
0,8507439098,,,,27.0,1677,game_mode_all_draft,55,13,True,1760256896,SINGAPORE,lobby_type_ranked,444211991,1,你好，我叫悠米,,,3,101,True,1,0.1788908765652951,0.1073345259391771,0.6440071556350626,43.43470483005367,0.0,12.0,0.0,False,,,
0,8507439098,,,,27.0,1677,game_mode_all_draft,55,13,True,1760256896,SINGAPORE,lobby_type_ranked,188806511,2,SonOfGod,,,3,22,True,1,0.4293381037567084,0.035778175313059,0.7155635062611807,96.88729874776386,3.9355992844364938,,0.0,False,,,
0,8507439098,,,,27.0,1677,game_mode_all_draft,55,13,True,1760256896,SINGAPORE,lobby_type_ranked,433800275,3,Beanzu,,,2,84,True,1,0.3577817531305903,0.2146690518783542,0.6082289803220036,87.72808586762075,0.0,10.0,0.0,False,,,
0,8507439098,,,,27.0,1677,game_mode_all_draft,55,13,True,1760256896,SINGAPORE,lobby_type_ranked,170781506,4,Jagaaaan,,35.0,2,53,True,1,0.8228980322003577,0.071556350626118,0.5724508050089445,19.821109123434702,29.94633273703041,18.0,0.0,False,,,
0,8507439098,,,,27.0,1677,game_mode_all_draft,55,13,True,1760256896,SINGAPORE,lobby_type_ranked,442802701,5,Kyobbbbb,,32.0,2,25,False,0,0.0,0.5366726296958855,0.2862254025044722,15.062611806797854,1.073345259391771,6.0,0.0,False,,,
0,8507439098,xd. gg,0.1581147462129593,0.1581147462129593,27.0,1677,game_mode_all_draft,55,13,True,1760256896,SINGAPORE,lobby_type_ranked,229121854,6,BIG BOY BLASTOISE,,22.0,2,99,False,0,0.1073345259391771,0.3577817531305903,0.2146690518783542,1.2880143112701252,0.0,16.0,0.0,False,so,Xd. Gg,0.1881653368473053
0,8507439098,,,,27.0,1677,game_mode_all_draft,55,13,True,1760256896,SINGAPORE,lobby_type_ranked,125484051,7,x99,,26.0,3,35,False,0,0.2504472271914132,0.4293381037567084,0.1073345259391771,14.77638640429338,0.0,1.0,0.035778175313059,True,,,
0,8507439098,,,,27.0,1677,game_mode_all_draft,55,13,True,1760256896,SINGAPORE,lobby_type_ranked,197179852,8,金陵副将马国成,,24.0,3,114,False,0,0.035778175313059,0.3577817531305903,0.1431127012522361,20.03577817531306,0.0,,0.0,False,,,
0,8507439098,,,,27.0,1677,game_mode_all_draft,55,13,True,1760256896,SINGAPORE,lobby_type_ranked,1198107537,9,血手人途,,,3,11,False,0,0.071556350626118,0.3220035778175313,0.1788908765652951,17.71019677996422,0.0,3.0,0.0,False,,,
0,8507438760,report ember. mid diff,0.0184529777616262,0.0184529777616262,26.0,1665,game_mode_all_draft,9,25,False,1760256897,EUROPE,lobby_type_ranked,363794126,0,suppr3z,,26.0,1,53,True,0,0.036036036036036,0.2162162162162162,0.1081081081081081,62.5945945945946,17.405405405405407,25.0,0.0,False,af,Report ember. mid-diff,0.2160375416278839
0,8507438760,,,,26.0,1665,game_mode_all_draft,9,25,False,1760256897,EUROPE,lobby_type_ranked,123855667,1,НАРУТО,,24.0,1,110,True,0,0.036036036036036,0.2882882882882883,0.1081081081081081,18.81081081081081,7.747747747747748,17.0,0.036036036036036,False,,,
0,8507438760,,,,26.0,1665,game_mode_all_draft,9,25,False,1760256897,EUROPE,lobby_type_ranked,115772197,2,Ё,,27.0,1,70,True,0,0.1801801801801801,0.036036036036036,0.0,93.83783783783784,0.0,6.0,0.0,False,,,
0,8507438760,ok. eula i linka )). +,0.1938308328390121,0.1938308328390121,26.0,1665,game_mode_all_draft,9,25,False,1760256897,EUROPE,lobby_type_ranked,1008046566,3,Fushiguro,,20.0,1,9,True,0,0.0,0.2162162162162162,0.1801801801801801,66.16216216216216,5.837837837837838,47.0,0.0,False,fi,Ok. Eula i linka)). +,0.02512195147573948
0,8507438760,,,,26.0,1665,game_mode_all_draft,9,25,False,1760256897,EUROPE,lobby_type_ranked,142229640,4,Kotlo|One|,,28.0,1,106,True,0,0.072072072072072,0.1441441441441441,0.072072072072072,64.32432432432432,0.0,40.0,0.0,False,,,
0,8507438760,gg,0.1581147462129593,0.1581147462129593,26.0,1665,game_mode_all_draft,9,25,False,1760256897,EUROPE,lobby_type_ranked,121810,5,Polizgrepp,,26.0,1,91,False,1,0.036036036036036,0.1081081081081081,0.3963963963963964,16.9009009009009,369.2972972972973,12.0,0.0,False,tl,gg,0.15811455249786377
0,8507438760,thats because of me. =). ggwp,0.1394079327583313,0.1394079327583313,26.0,1665,game_mode_all_draft,9,25,False,1760256897,EUROPE,lobby_type_ranked,5320807,6,尺ㄖㄒ乇尺丂爪卂尺ㄒ,,26.0,1,104,False,1,0.2882882882882883,0.036036036036036,0.1801801801801801,153.15315315315314,70.16216216216216,2.0,0.0,False,en,that's because of me. =). Ggwp,0.005667531862854958
0,8507438760,ВНЕЗАПНАЯ АТАКА ДЕВОЧЕК СЕРДЕЧКАМИ 😻💗💓💞💟❣❤‍🔥❤‍🩹❤🧡💛💚💙💜🤎🖤🤍♥💕🥰😍 ❤ ВНЕЗАПНАЯ АТАКА ДЕВОЧЕК СЕРДЕЧКАМИ 😻💗. ♥💕🥰😍 ♥💕🥰😍 ♥💕🥰😍 ♥💕🥰😍 ВНЕЗАПНАЯ АТАКА ДЕВОЧЕК СЕРДЕЧКАМИ ♥💕🥰😍 ♥💕🥰😍 ♥💕🥰😍 ♥💕🥰😍 ♥💕🥰😍 ВНЕЗАПНАЯ АТАКА . )))). pussy mentality. ez. gg,0.1581147462129593,0.1581147462129593,26.0,1665,game_mode_all_draft,9,25,False,1760256897,EUROPE,lobby_type_ranked,123077431,7,prince who never became a king,,29.0,1,8,False,1,0.2882882882882883,0.0,0.2522522522522522,20.864864864864863,238.0900900900901,28.0,0.0,False,ru,ВНЕЗАПНАЯ АТАКА ДЕВОЧЕК СЕРДЕЧКАМИ 😻💗💓💞💟❣❤‍🔥❤‍🩹❤🧡💛💚💙💜🤎🖤🤍♥💕🥰😍 ❤ ВНЕЗАПНАЯ АТАКА ДЕВОЧЕК СЕРДЕЧКАМИ 😻💗. ♥💕🥰😍 ♥💕🥰😍 ♥💕🥰😍 ♥💕🥰😍 ВНЕЗАПНАЯ АТАКА ДЕВОЧЕК СЕРДЕЧКАМИ ♥💕🥰😍 ♥💕🥰😍 ♥💕🥰😍 ♥💕🥰😍 ♥💕🥰😍 ВНЕЗАПНАЯ АТАКА. )))). Pussy mentality. Ez. Gg,0.481403112411499
0,8507438760,,,,26.0,1665,game_mode_all_draft,9,25,False,1760256897,EUROPE,lobby_type_ranked,20947260,8,Shababs,,27.0,1,49,False,1,0.2162162162162162,0.0,0.2522522522522522,83.89189189189189,0.0,11.0,0.0,False,,,
0,8507438760,,,,26.0,1665,game_mode_all_draft,9,25,False,1760256897,EUROPE,lobby_type_ranked,440417,9,Mr.Tv,,28.0,1,75,False,1,0.072072072072072,0.1801801801801801,0.4684684684684684,31.17117117117117,4.504504504504505,14.0,0.0,False,,,
0,8507438363,,,,20.0,1133,game_mode_turbo,45,11,True,1760256847,STOCKHOLM,lobby_type_normal,233450467,0,O̸͇̫̊ḃ̸̤͇͋ā̶̝͝,,14.0,1,128,True,1,0.7413945278022948,0.1059135039717564,0.6884377758164166,80.6531332744925,0.0,,0.0,False,,,
0,8507438363,,,,20.0,1133,game_mode_turbo,45,11,True,1760256847,STOCKHOLM,lobby_type_normal,66353952,1,"HNO₃, HCl и H₂O",,,1,63,True,1,0.5825242718446602,0.3706972639011474,1.059135039717564,279.77052074139453,0.0,5.0,0.0,False,,,
0,8507438363,gg,0.1581147462129593,0.1581147462129593,20.0,1133,game_mode_turbo,45,11,True,1760256847,STOCKHOLM,lobby_type_normal,478777960,2,vna2re sueta,,21.0,1,11,True,1,0.3177405119152692,0.0,0.529567519858782,125.56045895851722,0.0,7.0,0.0,False,tl,gg,0.15811455249786377
0,8507438363,,,,20.0,1133,game_mode_turbo,45,11,True,1760256847,STOCKHOLM,lobby_type_normal,297555672,3,Dj,,,1,25,True,1,0.1588702559576346,0.0,0.8473080317740512,90.50308914386584,0.0,3.0,0.0,False,,,
0,8507438363,,,,20.0,1133,game_mode_turbo,45,11,True,1760256847,STOCKHOLM,lobby_type_normal,162055488,4,Мохнатая Рыжка,,,1,87,True,1,0.529567519858782,0.1059135039717564,1.4298323036187113,185.66637246248897,0.0,1.0,0.0,False,,,
0,8507438363,,,,20.0,1133,game_mode_turbo,45,11,True,1760256847,STOCKHOLM,lobby_type_normal,1052452346,5,Падаль,,,1,75,False,0,0.264783759929391,0.6354810238305384,0.2118270079435128,10.326566637246248,0.0,,0.0,False,,,
0,8507438363,,,,20.0,1133,game_mode_turbo,45,11,True,1760256847,STOCKHOLM,lobby_type_normal,133634079,6,Evilz,,,1,36,False,0,0.1059135039717564,0.4236540158870256,0.1059135039717564,356.1341571050309,83.77758164165931,1.0,0.0,False,,,
0,8507438363,какой скил говна у тебя  новый,0.9977558255195618,0.9977558255195618,20.0,1133,game_mode_turbo,45,11,True,1760256847,STOCKHOLM,lobby_type_normal,859144408,7,㊧ɪᴛᴀᴄʜɪᴜᴄʜɪꫝ,,23.0,1,30,False,0,0.1059135039717564,0.4766107678729038,0.1059135039717564,39.87643424536628,109.0909090909091,,0.0,False,ru,Какой скол говна у тебя новый,0.997850775718689
0,8507438363,,,,20.0,1133,game_mode_turbo,45,11,True,1760256847,STOCKHOLM,lobby_type_normal,191389634,8,eBash_kak_GanibaL,,,1,138,False,0,0.0,0.3177405119152692,0.1588702559576346,56.50485436893204,0.0,1.0,0.0,False,,,
0,8507438363,го некст,0.9815487265586852,0.9815487265586852,20.0,1133,game_mode_turbo,45,11,True,1760256847,STOCKHOLM,lobby_type_normal,379836758,9,Жижко Бродич,,24.0,1,41,False,0,0.1059135039717564,0.529567519858782,0.3177405119152692,126.7784642541924,0.0,2.0,0.0,False,mk,Го текст,0.022904912009835243
0,8507438202,this team so noob. idiot carry. and sf mid wanna be,0.0171767249703407,0.9796656966209412,25.0,2519,game_mode_all_draft,32,52,False,1760256876,SINGAPORE,lobby_type_ranked,374935018,0,6class,,,1,75,True,0,0.1429138547042477,0.333465660976578,0.2620087336244541,31.48868598650258,0.0,16.0,0.0238189757840412,False,en,This team so noob. Idiot carry. And sf mid want to be,0.9415194988250732
0,8507438202,,,,25.0,2519,game_mode_all_draft,32,52,False,1760256876,SINGAPORE,lobby_type_ranked,400183015,1,Aura Farming,,31.0,1,11,True,0,0.1190948789202064,0.1190948789202064,0.2858277094084954,10.647082175466457,0.0,16.0,0.0238189757840412,False,,,
